cpu,memory,errors,response_time,failure
1560,35.3,55,311.1,0
1573,32.8,57,311,0
1798,22.3,59,310.9,0
1567,35.1,64,311,0
1416,53.3,66,310.9,0
1424,45.2,68,310.9,0
1598,35.9,71,310.9,0
1760,23.9,76,310.9,0
1348,44.5,78,311,0
1542,33.6,80,311,0
1566,33.1,82,310.9,0
1554,47.7,84,311,0
1470,40.6,86,311,0
1758,25.4,88,311.1,0
1486,36.5,91,311,0
1402,40,94,311.1,0
1459,45.1,97,311.1,0
1494,45.3,99,311,0
1731,27.9,101,311.1,0
2076,18.7,103,311.1,0
2055,16.8,105,311.1,0
1469,49.5,107,311.1,0
1504,42.6,109,311,0
1396,43.5,112,311.1,0
1660,33.8,115,311.1,0
1577,39.7,118,311,0
1426,52.1,121,311.1,0
1458,41.4,123,311.1,0
1533,45.8,125,311,0
1701,28.4,127,311,0
1434,49.6,129,311.1,0
1952,22.7,131,311.1,0
1469,36.9,133,311.1,0
1800,26,135,311.1,0
1438,43,137,311.1,0
1647,28.2,140,311.1,0
1494,41.9,142,311.1,0
1445,41.4,144,311.1,0
1507,38.6,149,311.1,0
1234,55.8,152,311,0
1634,32.6,155,311,0
1334,53.3,157,311,0
1472,44.5,159,311.1,0
1410,52.7,161,311,0
1597,37.9,164,310.9,0
1460,46.7,166,310.9,0
1274,55.7,169,310.8,0
1517,40.2,171,310.7,0
1300,57.2,174,310.7,0
1686,27.7,176,310.6,0
1485,41,181,310.7,0
1464,45.8,184,310.7,0
1598,35.4,186,310.6,0
1894,21.9,188,310.5,0
1330,59,190,310.5,0
1582,31.1,193,310.5,0
1533,35.6,198,310.3,0
1419,46.4,200,310.4,0
1526,36.3,205,310.3,0
1364,65.3,208,310.2,1
1458,43.4,0,310.3,0
1288,64,3,310.4,0
1659,29.8,6,310.3,0
1479,52.3,9,310.2,0
1592,36,14,310.3,0
1532,38.7,16,310.2,0
1555,41.9,19,310.2,0
1341,52.6,21,310.2,0
1541,42,23,310.1,0
1414,50.6,25,310.3,0
1764,25.9,27,310.2,0
1336,57.1,29,310.3,0
1435,43.3,31,310.3,0
1537,35,33,310.3,0
1369,48.8,36,310.2,0
1619,31.3,38,310.1,0
1440,51.1,41,310.1,0
1649,30.5,43,310.1,0
1550,38.7,45,310.1,0
1471,45.2,48,310.2,0
1483,51.6,50,310.3,0
1336,54.4,52,310.4,0
1515,36.6,54,310.5,0
1373,47.4,56,310.5,0
1454,51.2,58,310.5,0
1646,34.5,63,310.5,0
1548,37.3,65,310.4,0
1462,41.3,68,310.5,0
1702,33.1,71,310.4,0
1409,60.9,73,310.5,0
1427,52.8,75,310.6,0
1438,48.5,78,310.7,1
1450,43.4,80,310.7,0
1541,41.3,82,310.7,0
1484,38,84,310.6,0
1415,44.5,87,310.8,0
1496,46.4,90,310.8,0
1465,45.2,92,310.8,0
2113,18.5,95,310.8,0
1506,44,97,310.8,0
1689,28.9,100,310.8,0
1650,29.4,102,310.9,0
1563,33.8,104,310.8,0
1486,38.9,106,310.9,0
1732,25.7,109,310.9,0
1653,31.6,111,310.8,0
1535,37.1,113,310.9,0
1637,37.2,115,310.9,0
1533,38.5,117,310.8,0
1378,51.2,119,310.8,0
1606,33.5,121,310.7,0
1539,32.3,123,310.7,0
1728,26.3,125,310.8,0
1656,36.3,127,310.7,0
1631,30.5,132,310.8,0
1447,46.5,137,310.9,0
1396,49.3,142,310.8,0
1390,52.5,144,310.8,0
1348,56,146,310.8,0
1491,35.9,148,310.8,0
1520,37.6,151,310.8,0
1509,33,153,310.8,0
1445,46.6,155,310.8,0
1354,51.8,157,310.8,0
1488,39.4,159,310.7,0
1654,28.6,161,310.7,0
1378,51.5,166,310.6,0
1750,30.6,171,310.7,0
1448,46.3,173,310.6,0
1501,45.3,175,310.7,0
1654,32,180,310.7,0
1347,46.5,183,310.7,0
1486,37.1,186,310.8,0
1466,45.2,188,310.8,0
1346,52,193,310.8,0
1314,42.4,198,310.7,0
1440,52.5,200,310.7,0
1608,39.5,202,310.8,0
1296,58.2,204,310.8,0
1507,46.1,209,310.7,0
1343,51.6,211,310.7,0
1416,40.4,214,310.7,0
1288,47.2,216,310.6,0
1407,42.4,218,310.6,0
1608,39.2,221,310.4,0
1920,22.3,223,310.3,0
1386,48.2,225,310.2,0
1571,34.6,228,310.2,0
1613,36.9,231,310.2,0
1671,30.5,234,310.2,1
1431,43.2,0,310.2,0
1380,47.3,5,310.2,0
1683,31.5,8,310.3,0
1529,36.2,10,310.2,0
1761,26.5,12,310.4,0
1570,38.3,14,310.5,0
2156,18,16,310.5,0
1349,54.5,19,310.6,0
1431,39.3,22,310.7,0
1931,22,24,310.6,0
1428,43.4,26,310.7,0
1564,36.2,31,310.8,0
1425,44,33,310.9,0
1597,30.5,38,310.8,0
1618,32.8,40,310.8,0
1520,38,45,310.8,0
1425,45.3,48,310.7,0
1398,38.2,50,310.9,0
1557,31.6,52,310.9,0
1519,43.9,55,310.8,0
1619,34.9,57,310.8,0
1814,21.4,59,310.8,0
1521,39.4,61,310.9,0
1369,51.2,63,310.9,0
1356,65.3,66,310.9,1
1336,53.3,68,311,0
1403,48.3,70,311,0
1413,44.3,72,311,0
1472,47.6,75,310.9,0
1452,47.9,77,310.8,0
1397,53.7,80,310.7,0
1455,40.6,82,310.7,0
1754,27.7,84,310.8,0
1471,37.9,86,310.9,0
1389,48.1,88,310.8,0
1702,30.3,91,310.9,0
1401,54.6,94,311,0
1426,46.2,97,311.1,0
1496,38.3,99,311,0
1433,42.6,101,310.9,0
1438,46.6,103,311.1,0
1418,49.3,106,311,0
1580,36.6,109,311,0
1468,41.8,112,310.9,0
1522,41.7,115,310.9,0
1311,55.8,118,310.9,0
1316,56.5,120,311,0
1853,23.6,122,311,0
1556,38.8,127,311,0
1567,34.3,130,311,0
1546,37.7,133,311.1,0
1382,51.2,136,311,0
2003,20.2,138,311,0
1748,29.9,140,310.9,0
1518,40.1,142,310.8,0
1475,42,147,310.8,0
1634,29.2,149,310.8,0
1689,32.9,151,310.8,0
1636,35.3,153,310.9,0
2235,15.8,156,311,0
1615,35.6,158,311.1,0
1618,29.5,160,311.1,0
1407,53,165,311.2,0
1450,43.3,168,311.1,0
1889,23.8,170,311.1,0
1568,38.2,172,310.9,0
1804,25.8,174,311,0
1582,37.5,176,311,0
2047,17.9,178,310.9,0
1601,34,181,310.9,0
1615,32,183,310.9,0
1452,43.6,185,310.8,0
1695,30.2,188,310.8,0
1790,26.2,191,310.8,0
1533,39.3,194,310.8,0
1813,28.5,197,310.9,0
1492,36.7,199,310.9,0
1479,43.3,201,310.7,0
1339,59.1,203,310.7,1
1371,44.7,205,310.7,0
1468,36.2,208,310.7,0
1517,41.7,210,310.7,0
1352,46.4,212,310.7,0
1389,50,214,310.7,0
1505,36.2,0,310.6,0
1538,36.7,3,310.6,0
1482,37,5,310.8,0
1599,33,7,310.8,0
1476,39,10,310.8,0
1509,37.5,12,310.7,0
1708,29.1,14,310.8,0
1412,57.5,16,310.7,0
1658,28.5,18,310.7,0
1375,57.2,20,310.8,0
1402,48.1,22,310.8,0
1452,47.3,25,310.7,0
1483,40.8,28,310.7,0
1477,38.4,31,310.8,0
1924,22.4,36,310.7,0
1609,28.7,39,310.7,0
1886,21.1,44,310.7,0
1616,29.6,47,310.6,0
1442,43.2,49,310.7,0
1407,45.1,51,310.8,0
1461,41.3,53,310.8,0
1522,46.2,56,310.9,0
1432,48.1,59,311,0
1438,49,61,311,0
1678,28.1,63,310.9,0
1514,38.7,66,310.9,0
1534,41.3,69,310.8,0
1486,41.2,71,310.8,0
1925,22,74,310.8,0
1724,30,76,310.8,0
1549,35.5,79,310.8,0
1457,47.7,82,310.9,0
1453,43.9,84,310.9,0
1578,44.4,86,311,0
1325,61.4,88,311.1,0
1471,39.3,91,311.1,0
1472,40,93,311.2,0
1457,37.4,96,311.1,0
1402,55.3,98,311,0
1477,41.5,100,310.9,0
1727,30.1,102,310.9,0
1995,20.2,105,310.9,0
1370,52.5,107,310.9,0
1228,66.4,109,310.9,0
1499,38,111,311,0
1508,46.9,113,311,0
1473,44.2,116,310.9,0
1640,37.6,118,311,0
1429,42.5,123,311.1,0
1470,40.9,125,311.1,0
1581,37,127,311,0
1740,28.9,129,310.9,0
1390,40.6,131,310.8,0
1988,19.7,136,310.8,0
1452,43,139,310.7,0
1586,33.4,142,310.7,0
1589,34.3,144,310.7,0
1486,45.7,146,310.8,0
1755,27.9,148,310.9,0
1575,34.6,150,310.9,0
1615,37.7,153,311.1,0
1436,41.8,156,311.1,0
1470,40.6,159,311.1,0
2089,19.8,162,311.1,0
1564,37,165,311.2,0
1420,47.4,167,311.1,0
1711,29.1,170,311.1,0
1555,35.3,172,311.2,0
1592,35.7,174,311.1,0
1236,64.4,177,311.1,1
1765,24.2,179,310.9,0
1634,31.2,182,311,0
1508,41.5,184,311.1,0
1774,29.6,186,311.2,0
1677,29.1,188,311,0
1399,58,190,311,1
1570,34,192,310.9,0
1479,44.3,194,310.9,0
1558,34.9,196,310.8,0
1358,48.1,198,310.7,0
1656,30.7,200,310.7,0
1523,35.8,205,310.7,0
1403,40.6,207,310.7,0
1362,51.6,212,310.7,0
1778,27.1,215,310.6,0
1448,38.2,218,310.5,0
1559,40.1,220,310.5,0
1416,42.2,225,310.6,0
1577,37.9,227,310.6,1
1633,27.8,0,310.7,0
1573,31.2,2,310.7,0
1517,44.3,4,310.8,0
1515,37.3,6,310.9,0
1527,45.3,8,310.8,0
1282,67.9,10,310.9,1
1396,45.1,12,310.9,0
1492,44.6,15,310.9,0
1975,19.7,17,310.8,0
1475,35.3,19,310.8,0
1495,37.3,21,310.9,0
1553,35.8,26,311,0
1918,21.7,28,311,0
1413,46.6,30,311,0
1437,56,33,311,0
1450,45.9,35,310.9,0
1910,21.9,37,310.9,0
1749,26.4,40,310.9,0
1916,22,42,310.9,0
1428,45.3,47,310.9,0
1578,38.4,49,310.9,0
1571,39.9,51,310.8,0
1729,30.2,53,310.8,0
1701,30.4,55,310.8,0
1493,45.8,57,310.8,0
1554,32.7,59,310.9,0
1497,43.2,62,310.9,0
1679,29.8,64,310.9,0
1510,44.5,66,310.9,0
1296,54.9,69,310.9,0
1404,41.8,71,310.9,0
1519,34.9,73,310.8,0
1696,27.3,76,310.7,0
1669,28.4,79,310.6,0
1447,40.7,82,310.6,0
1418,46.3,84,310.6,0
1407,40.5,87,310.6,0
1434,44.5,89,310.5,0
1360,48.8,91,310.6,0
1402,53.7,93,310.6,0
1552,34.9,95,310.6,0
1392,44.2,97,310.7,0
1521,41,99,310.8,0
1724,27.5,101,310.8,0
1455,46.1,103,310.7,0
1366,50.6,106,310.6,0
1407,43.9,111,310.6,0
1470,49.3,116,310.8,0
1359,50.8,118,310.9,0
1792,25.8,121,310.8,0
1552,37.9,126,310.9,0
1612,32.9,129,311,0
1424,41.4,131,311,0
1341,59.3,134,311,0
1479,38.2,139,310.8,0
1413,50.1,141,310.9,0
2165,17.4,143,310.9,0
1641,33,145,311,0
1495,40.8,148,311,0
1576,30.4,151,311,0
1467,37.1,153,310.9,0
1479,41.2,155,310.8,0
1596,33.9,157,310.9,0
1512,36.9,159,310.9,0
1414,38.8,162,310.9,0
1390,57.4,164,310.8,0
1644,31.6,166,310.7,0
1394,42.8,168,310.7,0
1324,52.4,171,310.5,0
1476,43.6,173,310.4,0
2204,16.6,175,310.4,0
1665,30.9,177,310.4,0
1445,41.7,180,310.4,0
1457,46.8,182,310.3,0
1492,46.3,187,310.2,0
1405,61.2,189,310.1,1
1542,35.5,191,310.1,0
1520,37.7,193,310.2,0
1598,36.5,195,310.2,0
1538,36.1,198,310.3,0
1615,30.9,200,310.4,0
1408,47,202,310.5,0
1379,57.3,204,310.5,1
1493,37.8,206,310.6,1
1376,49.1,0,310.7,0
1583,40.7,2,310.7,0
1396,47.4,5,310.8,0
1436,45.3,8,310.7,0
1417,47.6,10,310.6,0
1641,33.4,12,310.6,0
1698,27.3,14,310.6,0
1541,39.1,17,310.4,0
1383,46.6,19,310.3,0
1368,46.8,21,310.4,0
1570,35.2,23,310.4,0
1616,33.5,25,310.5,0
1444,43.2,27,310.5,0
2021,18.8,30,310.4,0
1702,29.3,32,310.5,0
1429,52.7,35,310.6,0
1711,28.9,38,310.8,0
1543,32.9,40,310.7,0
1628,32.2,43,310.8,0
1233,64.6,45,310.8,0
1461,40.6,47,310.8,0
1568,38.3,49,310.7,0
1432,54.4,51,310.8,0
1527,41.1,53,310.7,0
1455,41.2,56,310.8,0
1418,45.4,59,310.8,0
1719,29.5,62,310.8,0
1734,31.3,64,310.8,0
1426,46.1,67,310.7,0
1611,35.2,70,310.6,0
1479,41.1,72,310.6,0
1317,50.9,75,310.5,0
1248,61.4,77,310.5,0
1932,21.7,79,310.5,0
1547,35.8,81,310.5,0
1614,31.6,84,310.4,0
1512,44.9,86,310.4,0
1529,38.7,91,310.5,0
1782,24.9,93,310.6,0
1429,39.4,98,310.5,0
1309,60.7,100,310.5,0
1428,44.1,103,310.5,0
1385,49.2,105,310.6,0
1517,39.4,107,310.7,0
1576,39.6,109,310.6,0
1437,51.2,112,310.6,0
1457,50.5,114,310.6,0
1532,37.5,119,310.5,0
1603,32.6,121,310.5,0
1563,34.4,124,310.4,0
1617,34.5,126,310.3,0
1686,26.9,128,310.1,0
1382,50.4,131,310.2,0
2090,17.8,133,310.1,0
1446,44.5,135,310.3,0
1533,38.1,137,310.2,0
1440,47.6,140,310.3,0
1793,25,142,310.4,0
1517,46.1,145,310.4,0
1544,36,148,310.4,0
1321,48.8,150,310.3,0
1416,50.9,152,310.3,0
1514,40,155,310.2,0
1304,52.5,157,310.2,0
1286,64.9,160,310.2,0
1483,40.2,162,310.1,0
1351,46.9,165,310.1,0
1367,52.6,167,310.1,0
1721,32.3,170,310.1,0
1455,40.4,172,310,0
1425,49.5,174,310,0
1672,29.7,176,310,0
1641,34.6,178,310,0
1580,37,181,310,0
1495,47.4,184,310,0
1994,19.8,189,309.9,0
1415,31.8,192,309.9,0
1725,30.4,195,309.8,0
1430,43.4,198,309.8,0
1395,48.1,201,309.8,0
1435,43.6,203,309.8,0
1681,28.6,206,309.9,0
1451,48.6,208,310,0
1397,45.9,210,309.9,1
1421,47.2,0,309.8,0
1444,42,3,309.8,0
1827,23,6,309.8,0
1374,47.7,8,309.8,0
1650,29.6,13,309.8,0
1275,60.7,15,309.7,0
1421,44.6,17,309.7,0
1557,33.8,19,309.8,0
1506,35.2,21,309.8,0
1362,49.1,23,309.7,0
1542,47.1,25,309.7,0
1496,38.8,27,309.6,0
1491,42,29,309.6,0
1565,34.8,32,309.6,0
1481,37.9,34,309.7,0
1420,48.4,36,309.7,0
1398,54.8,39,309.8,0
1466,45.7,41,309.8,0
1430,56.7,44,309.8,0
1441,40.1,46,309.7,0
1348,57.3,48,309.7,0
1738,28.7,51,309.6,0
1618,36.2,53,309.6,0
1489,41.7,56,309.6,0
1412,57.9,59,309.5,0
2065,18.1,62,309.5,0
1571,33.1,65,309.6,0
1423,48.7,67,309.6,0
1781,24.9,70,309.5,0
1321,46.9,75,309.6,0
1546,36.7,77,309.6,0
1879,22.4,79,309.5,0
1735,28.9,82,309.5,0
1506,38.8,87,309.5,0
1629,32.3,89,309.6,0
1694,28.7,94,309.6,0
1541,37,96,309.6,0
1514,44.6,98,309.6,0
1485,45.9,100,309.7,0
1430,55,102,309.8,0
1771,27.1,104,309.7,0
1481,41.9,106,309.8,0
1483,43.8,108,309.7,0
1463,45.1,113,309.6,0
1410,48.3,118,309.7,0
1656,34.3,120,309.7,0
1487,39.2,122,309.8,0
1509,46.6,125,309.9,0
1677,30.1,130,309.9,0
1450,55,135,309.8,0
1413,43,137,309.7,0
1680,33.8,140,309.7,0
1678,30.5,142,309.7,0
1408,44,144,309.7,0
1376,52.1,147,309.6,0
1526,46.4,150,309.6,0
1587,32.6,152,309.6,0
1351,58.2,155,309.7,0
1501,38,157,309.6,0
1601,35.8,160,309.7,0
1573,39.7,162,309.6,0
1584,36.7,165,309.6,0
1649,33.6,168,309.6,0
1183,61.4,170,309.7,0
2151,17.5,173,309.7,0
1526,45.6,175,309.8,0
1611,29,177,309.9,0
1601,31.7,180,309.9,0
1560,40.8,182,310,0
1544,41.9,184,310.1,0
1560,42.3,186,310,0
1423,44.2,189,310,0
1614,33.5,191,310.1,0
1457,35.1,193,310.1,0
1503,42.2,196,310.1,0
1484,38,198,310.1,0
1540,39.9,203,309.9,0
1405,52.1,205,309.9,0
1394,46.7,210,309.9,1
1518,36.4,0,309.9,0
1527,41.4,2,309.9,0
1377,55.3,4,309.9,0
1537,37.5,6,310,0
1409,43.2,9,310,0
1393,56.1,12,309.9,0
1448,36.8,14,309.7,0
1418,49.3,16,309.8,0
1743,24.1,18,309.8,0
1394,47.4,21,309.8,0
1523,39.2,24,309.8,0
1353,59.4,26,309.8,0
1447,46.5,28,309.9,0
1570,34,31,309.9,0
1494,38.5,33,309.9,0
1621,34.1,36,309.9,0
1769,26.1,38,310,0
1282,66.1,40,310,0
1581,30.3,42,310,0
1656,32.7,44,310.1,0
1648,31.7,46,310.2,0
1639,31.4,48,310.2,0
1348,54.8,50,310.2,0
1537,33.3,52,310.3,0
1270,61,54,310.3,0
1662,34.4,57,310.3,0
1471,40.2,59,310.3,0
1337,45.8,62,310.1,0
1877,24.8,64,310.2,0
1519,44.6,69,310.2,0
1378,47.3,71,310.2,0
1696,27.5,73,310.2,0
1376,50.8,75,310.1,0
1807,24.2,77,310.2,0
1598,32.8,79,310.1,0
1565,40.2,81,310.1,0
1387,50.6,83,310.2,0
1395,48,85,310,0
1302,62.9,87,310,0
1397,55.2,90,310,0
1313,52.9,93,310,0
1505,35.9,95,310,0
1483,44,97,310,0
1358,60.4,102,310,0
1735,27,107,309.9,0
1416,48.5,110,309.8,0
1740,31.1,113,309.7,0
1692,27.4,115,309.7,0
1507,42.5,117,309.8,0
1521,35,119,309.6,0
1379,54.5,122,309.6,0
1523,38.5,124,309.6,0
1571,33.6,126,309.6,0
1547,50.7,131,309.5,0
1347,54.3,136,309.7,0
1560,30.2,139,309.7,0
1384,48.6,141,309.7,0
1841,24.6,143,309.7,0
1663,29.1,145,309.8,1
1418,42.7,147,309.8,0
1775,26.6,149,309.9,0
1406,48.4,151,309.8,0
1480,43.7,153,309.9,0
1412,45.3,155,309.9,0
1913,22.5,157,309.8,0
1629,37.6,162,309.8,0
1939,21.4,164,309.8,0
1541,36.2,166,309.8,0
1330,54.4,171,309.8,0
1490,38.8,173,309.8,0
1383,44.5,176,309.9,0
1468,52.7,178,310,0
1444,46,180,309.9,0
1363,53.1,183,309.8,0
1617,33.2,185,309.7,0
1694,31.1,187,309.8,0
1815,27,190,309.9,0
1312,65.3,192,309.9,1
2041,19.2,194,309.9,0
1671,26.8,199,310,0
1416,46.6,201,310,0
1600,36,204,310,0
2595,13.7,207,310,0
1465,42.9,209,309.9,0
1681,27.4,212,310.1,0
1457,39.6,215,310.1,0
1454,44.1,217,310.1,0
1558,32.6,0,310.1,0
1756,30.7,2,310.1,0
1564,36.8,7,310.1,0
1455,55.3,9,310.2,0
2280,15.7,11,310.1,0
1433,48.1,14,310,0
1513,38,17,310,0
1507,41.8,19,309.9,0
1480,43.5,21,310,0
1470,40.1,23,310,0
1540,36.6,28,310.1,0
1212,67.9,30,310,0
1417,46.9,35,310.1,0
1666,34.9,37,310.1,0
1666,27.2,40,310.1,0
1489,45.8,42,310.1,0
1850,27.7,44,310.2,0
1874,24.8,47,310.4,0
1312,73.6,49,310.4,1
1515,38.4,51,310.4,0
1516,44.4,53,310.4,0
1546,40,55,310.5,0
1481,40.9,57,310.6,0
1605,32.5,59,310.6,0
1656,26.2,64,310.7,0
1352,52,69,310.6,0
1504,47.2,74,310.7,0
1436,44.2,76,310.6,0
1505,43.6,78,310.5,0
1406,47.1,83,310.5,0
1481,39.7,85,310.5,0
1487,44.6,88,310.7,0
1436,54.1,90,310.7,0
1368,63.7,92,310.7,1
1509,38.3,95,310.7,0
1543,36.9,97,310.8,0
1698,29.6,99,310.8,0
1470,46.5,101,310.7,0
1738,30.3,104,310.8,0
1530,39.9,107,310.8,0
1740,29.2,110,310.8,0
1770,24.1,112,310.8,0
1527,44,114,310.6,0
1516,46,119,310.7,0
1616,36.5,121,310.7,0
1786,26.1,123,310.7,0
1389,52.7,125,310.8,0
1639,29.8,127,310.7,0
1394,46.7,130,310.7,0
1686,27.9,135,310.7,0
1638,31.9,137,310.6,0
1447,41.9,140,310.6,0
1512,39,143,310.6,0
1961,21.8,148,310.8,0
1596,35.4,150,310.7,0
1871,21.3,152,310.7,0
1942,20.5,155,310.7,0
1557,38.2,157,310.6,0
1550,36.8,159,310.6,0
1966,22.6,161,310.6,0
1499,36.1,163,310.6,0
1521,36.3,166,310.6,0
1375,42,168,310.7,0
1634,31.1,171,310.6,0
1378,49.4,173,310.6,0
1428,53.7,176,310.7,0
1855,25.3,178,310.6,0
1578,33,181,310.6,0
1451,45.3,183,310.5,0
1644,34.9,186,310.5,0
1388,45.3,188,310.4,0
1543,40.9,190,310.4,0
1501,41.6,192,310.4,0
1507,39.1,194,310.4,0
1559,36,196,310.4,0
1528,35.7,198,310.5,0
1503,38.2,200,310.5,0
1372,44,203,310.5,0
1600,32.8,205,310.5,0
1453,44,208,310.6,0
1813,24.6,210,310.7,0
1457,40.4,213,310.7,0
1553,38.9,0,310.6,0
1763,25.9,3,310.7,0
2023,20.9,5,310.7,0
1457,47.8,7,310.7,0
1679,29.5,10,310.7,0
2103,19.7,12,310.6,0
1460,38.6,14,310.7,0
1454,39.4,17,310.7,0
1481,46.8,20,310.6,0
1424,51.1,22,310.7,0
1494,39.5,24,310.7,0
1424,47,26,310.6,0
1347,47.9,29,310.7,0
1374,46.7,32,310.6,0
1403,47.4,34,310.6,0
1573,37.4,37,310.6,0
1691,30.1,40,310.6,0
1538,44.3,43,310.5,0
1556,39.1,48,310.5,0
1593,36.8,50,310.4,0
1474,39.9,53,310.4,0
1543,34,55,310.4,0
1587,33.8,57,310.5,0
1222,70,62,310.6,0
1513,41.1,64,310.6,0
1660,28.7,66,310.6,0
1545,42.1,68,310.6,0
1380,45.8,70,310.6,0
1321,60.8,73,310.6,0
1309,65.8,75,310.6,1
1627,31.3,78,310.7,0
1791,23.8,81,310.7,0
1861,21.8,84,310.7,0
1493,51.1,87,310.7,0
1442,41.1,89,310.7,0
1532,39.8,92,310.7,0
1421,44.4,94,310.7,0
1613,42.5,97,310.6,0
1876,22.1,99,310.6,0
1593,34.5,102,310.5,0
1397,49.4,104,310.5,0
1414,49.3,106,310.5,0
1378,55.3,109,310.4,0
1301,51.2,112,310.4,0
1737,29.3,114,310.5,0
1396,44.5,117,310.5,0
1534,39.3,119,310.5,0
1774,25.5,121,310.5,0
1453,48,124,310.5,0
1453,44.2,129,310.5,0
1380,48.4,131,310.5,0
1334,43.2,133,310.4,0
1702,28.7,135,310.5,0
1431,37.5,137,310.6,0
1308,60.5,139,310.5,0
1565,43.9,142,310.6,0
1486,39.6,144,310.4,0
1479,34.2,147,310.5,0
1927,22.4,149,310.5,0
1488,41.1,151,310.4,0
1350,54.9,153,310.4,0
1561,35.3,156,310.4,0
1276,55.6,158,310.4,0
1580,35.7,161,310.4,0
1610,29.1,166,310.3,0
2203,16.6,169,310.3,0
1639,32.7,171,310.3,0
1553,44.7,173,310.4,0
1374,47.6,176,310.3,0
1430,50.9,178,310.4,0
1626,31.3,180,310.3,0
1421,43.8,182,310.5,0
1501,39.8,187,310.4,0
2093,18.7,190,310.4,0
1504,47.2,193,310.4,0
1538,38.4,195,310.4,0
1440,41.5,197,310.4,0
1414,51.4,199,310.4,0
1536,39.9,201,310.5,0
1476,39.2,206,310.5,0
1571,33.9,208,310.5,0
1998,20.2,210,310.6,0
1357,42.1,212,310.6,0
1424,50.5,214,310.7,0
1380,51.8,216,310.7,1
1618,35.5,218,310.7,0
1579,28,220,310.6,0
1423,44,222,310.7,0
1435,38.5,224,310.7,0
1336,65.6,0,310.7,1
1392,42.4,3,310.8,0
1417,49.7,5,310.8,0
1425,45.1,7,310.7,0
1512,38.9,9,310.8,0
1318,50.6,11,310.9,0
1538,40.4,13,310.9,0
1532,43.6,15,310.9,0
1715,24.8,17,311,0
1700,28.7,19,311,0
1548,40.3,21,311,0
1546,43,23,311,0
1343,49.2,25,311,0
1510,47.8,27,311,0
1839,23.6,30,311,0
1756,26.7,33,311,0
1300,62.7,36,310.9,0
1311,55.8,39,311,0
1636,31.3,42,310.9,0
1643,34.1,44,310.9,0
1418,44.7,46,310.8,0
1516,40.4,48,310.8,0
1419,50.2,51,310.9,0
1623,34.1,56,310.9,0
1664,32,58,310.8,0
1744,28.2,61,310.7,0
1510,36,64,310.7,0
1382,58.1,67,310.6,0
1381,46.1,70,310.6,0
1556,39,72,310.6,0
1464,37.4,74,310.6,0
1481,37.6,77,310.6,0
1323,49.7,79,310.7,0
1426,46.1,81,310.7,0
1516,36.4,83,310.7,0
1416,45.2,88,310.6,0
1440,53.8,90,310.6,0
1576,30.4,92,310.6,0
1387,53.6,94,310.6,0
1464,48.6,96,310.6,0
2137,18,99,310.6,0
1431,40.6,101,310.6,0
1458,48,104,310.6,0
1280,61,106,310.7,0
1657,28.7,108,310.7,0
1565,36.1,110,310.6,0
1560,36.8,113,310.6,0
1359,47.1,115,310.7,0
1500,41,118,310.8,0
1785,25.5,120,310.8,0
1891,23.2,122,310.9,0
1524,40.4,124,310.9,0
1431,42.3,129,311,0
1385,51.2,132,310.9,0
1503,44.8,134,311,0
1311,46.8,136,311,0
1575,40.1,139,310.9,0
1485,40.1,142,311,0
1527,42.2,144,311,0
1537,33.5,146,311,0
1463,50.1,149,311.1,0
1482,43.6,154,311.2,0
1417,55.9,156,311.2,0
1506,39.5,158,311.1,0
1639,30,161,311.2,0
1418,38,166,311.2,0
1298,58.1,168,311,0
1395,44.6,171,311.1,0
1578,40.5,174,311.1,0
1597,29.8,177,311.1,0
2016,19.3,180,311,0
1585,35.9,185,311,0
1505,44,187,311,0
1505,37.1,190,311,0
1706,29.5,193,310.9,0
1385,50.7,195,310.9,0
1495,36.9,197,311.1,0
1663,31.6,199,311.1,0
1840,26.6,202,311.2,0
1822,26.2,204,311.2,0
1644,32.8,206,311.1,0
1441,44.3,208,311,1
1451,40.6,0,310.9,0
1400,50.8,2,310.9,0
1362,53.2,4,310.8,0
1782,26.5,6,310.8,0
1536,38.3,9,310.9,0
1580,32.3,11,310.9,0
1427,43.2,13,311,0
1509,41.7,16,310.9,0
1434,39.5,18,310.8,0
1392,52.6,23,310.8,0
1509,40.1,25,310.8,0
1962,22.5,28,310.7,0
1536,39.3,31,310.7,0
1381,47.9,33,310.8,0
1747,27.3,35,310.7,0
1670,30,40,310.6,0
1451,47.5,42,310.6,0
1951,21.3,44,310.7,0
1819,25.5,46,310.7,0
1372,54.2,49,310.8,0
1560,38.5,52,310.8,0
1494,35.3,54,310.8,0
1531,53.4,57,310.8,0
1450,46.9,59,310.8,0
1391,52.5,61,310.7,0
1389,45.3,64,310.6,0
1409,50.9,66,310.6,0
1388,58.5,68,310.6,0
1410,43.9,73,310.6,0
1646,30.7,76,310.5,0
2219,16.7,79,310.7,0
1551,41.2,82,310.7,0
1811,24,84,310.6,0
1608,31.4,86,310.7,0
1428,55.2,88,310.8,0
1477,50.4,90,310.8,0
1300,58.3,92,310.7,0
1615,34.9,95,310.7,0
1676,32.4,98,310.7,0
2636,12.2,100,310.7,1
1310,48.8,103,310.6,0
1334,48.2,106,310.7,0
1621,31,108,310.7,0
1367,43.4,111,310.7,0
1588,33.7,114,310.6,0
1497,37.6,116,310.7,0
1608,32.9,119,310.8,0
1549,41.4,121,310.8,0
1391,45,123,310.7,0
